AgentId,MetricDate,Total sessions,Number of resolved sessions,Number of escalated sessions,Number of abandoned sessions,Number of engaged sessions,Number of unengaged sessions,Number of CSAT responses,Number of responses with CSAT rating of 1,Number of responses with CSAT rating of 2,Number of responses with CSAT rating of 3,Number of responses with CSAT rating of 4,Number of responses with CSAT rating of 5,Average duration of all sessions,Average duration of unengaged sessions,Average duration of engaged sessions,Average duration of resolved sessions,Average duration of escalated sessions,Average duration of abandoned sessions,Number of engaged sessions with knowledge sources used,Number of unengaged sessions with knowledge sources used,Number of resolved sessions with knowledge sources used,Number of escalated sessions with knowledge sources used,Number of abandoned sessions with knowledge sources used
87393e81-7495-669f-21ae-593bef161fec,2026-05-24,65,0,4,4,8,57,0,0,0,0,0,0,589.41538461539,627.28070175439,322.75,,268.75,376.75,6,0,0,4,2
db873d50-955b-d127-c12c-5e7d2c2743ff,2026-05-24,4,0,0,0,0,4,0,0,0,0,0,0,696.75,696.75,,,,,0,0,0,0,0
0cc128b8-60e7-2d86-1000-8ed0ab803cc1,2026-05-24,1,1,0,0,1,0,0,0,0,0,0,0,1438.0,,1438.0,1438.0,,,1,0,1,0,0
65ade57c-ab2d-f32c-6d04-ca4362bcd111,2026-05-24,12,10,0,0,10,2,0,0,0,0,0,0,102.08333333333,24.0,118.1,118.1,,,10,0,10,0,0
a0d9cb37-7dc6-0aa6-6daa-8b4bdd15798e,2026-05-24,9,0,0,0,0,9,0,0,0,0,0,0,503.66666666667,503.66666666667,,,,,0,0,0,0,0
07af3cb3-3395-6f96-006c-0b70df2ddc0c,2026-05-24,227,1,0,18,19,208,0,0,0,0,0,0,16.38325991189,3.32692307692,194.31578947368,116.0,,198.66666666667,15,6,1,0,14
a79d5329-ae81-28ae-d6c6-8973bc0ac3bb,2026-05-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
c0e7df5b-2f09-6209-e578-cad4124ccaa9,2026-05-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
d016454a-df0f-bde2-ca7b-966e23c4bd35,2026-05-24,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,,,,,0,0,0,0,0
b1c8fde5-b9e3-717f-fb32-ad08179242df,2026-05-24,1,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,,,,,0,0,0,0,0
33478e12-67f9-9c2c-7465-d156f591c137,2026-05-24,5,0,0,0,0,5,0,0,0,0,0,0,621.0,621.0,,,,,0,0,0,0,0
62e5a031-75b4-95e5-777f-b83ba05d395d,2026-05-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
3700af0b-5279-d5ef-2aca-92c5c507e85c,2026-05-24,4,0,0,0,0,4,0,0,0,0,0,0,226.5,226.5,,,,,0,0,0,0,0
59009651-a5e1-cf24-e54d-53a39c82cd5d,2026-05-24,29,0,0,0,0,29,0,0,0,0,0,0,431.34482758621,431.34482758621,,,,,0,0,0,0,0
3bfaf06f-d2a8-91a6-cf67-5e6a7e82b277,2026-05-24,1,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,,,,,0,0,0,0,0
66a8e0a3-0107-05c0-255b-694508dc133f,2026-05-24,10,8,0,2,10,0,0,0,0,0,0,0,872.5,,872.5,1079.875,,44.0,5,0,3,0,2
df66b318-4bbd-6dcb-d6dd-6aaf07eb7275,2026-05-24,25,0,0,4,4,21,0,0,0,0,0,0,524.36,586.38095238095,199.25,,,199.25,0,0,0,0,0
169d23ee-46b6-6035-1181-5a8f971e97d7,2026-05-24,8,0,0,7,7,1,0,0,0,0,0,0,262.25,1.0,299.28571428571,,,299.28571428571,7,0,0,0,7
3c865379-30cb-9d34-5eac-a4862310bce4,2026-05-24,1,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,,,,,0,0,0,0,0
14db9372-9d09-672a-85de-0d41d014d971,2026-05-24,1,0,0,0,0,1,0,0,0,0,0,0,66.0,66.0,,,,,0,0,0,0,0
59a28acf-2f0a-7f6d-cf15-a5efeca3a3fd,2026-05-24,11,3,0,4,7,4,0,0,0,0,0,0,167.27272727273,0.75,262.85714285714,228.0,,289.5,0,0,0,0,0
abe21e26-cc0e-d6c4-f416-84aeaa58a705,2026-05-24,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,,,,,0,0,0,0,0
3a56460b-84a9-d33e-7c45-c9c85440b43d,2026-05-24,1,1,0,0,1,0,0,0,0,0,0,0,46.0,,46.0,46.0,,,1,0,1,0,0
254dde98-4717-2bd8-cb81-806ddf82e5ec,2026-05-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
aafe92e4-b32d-77f4-09ef-1d131aa5787e,2026-05-24,40,10,4,15,29,11,0,0,0,0,0,0,538.325,215.45454545455,661.27586206897,466.9,431.0,852.66666666667,24,0,8,4,12
22ddf3cc-afc7-995c-35fb-f507fab00be0,2026-05-24,12,0,0,0,0,12,0,0,0,0,0,0,382.91666666667,382.91666666667,,,,,0,0,0,0,0
e26b260b-f880-b728-73c2-c40eaeb01b87,2026-05-24,3,0,0,0,0,3,0,0,0,0,0,0,301.0,301.0,,,,,0,0,0,0,0
b72c5728-7ef2-aef8-3572-671f5592966d,2026-05-24,1,0,0,0,0,1,0,0,0,0,0,0,327.0,327.0,,,,,0,0,0,0,0
28d0f530-f8e8-e3d5-fe3e-a8e5d7471cf4,2026-05-24,5,0,0,0,0,5,0,0,0,0,0,0,621.0,621.0,,,,,0,0,0,0,0
f0d0a9bd-433c-deeb-63e8-4a4c455202fa,2026-05-24,14,1,0,1,2,12,0,0,0,0,0,0,11.28571428571,8.91666666667,25.5,28.0,,23.0,1,0,1,0,0
c7f55dbb-2320-dd06-d650-1ff541f9a0a9,2026-05-24,1,1,0,0,1,0,0,0,0,0,0,0,30.0,,30.0,30.0,,,1,0,1,0,0
